masp;admissao;nome_servidor;cpf;dt_nasc;situacao_funcional;sigla;setor;carreira;categoria_profissional;nivel;grau;dt_admissao;data_inicio;data_fim_prevista
14985154;1;Vitór Ferreira;04482549362;14/08/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DA MATERNIDADE;PENF;ENFERMEIRO;IV;A;12/07/2021;12/07/2021 00:00;30/06/2023 00:00
12847208;2;Anna Dias;04482549363;15/08/1994;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DO CUIDAR E ATENCAO DOMICILIAR;PENF;TECNICO DE ENFERMAGEM;II;A;28/09/2022;28/09/2022 00:00;27/09/2023 00:00
11277779;4;Paulo Correia;04482549364;16/08/1994;CONTRATO TEMPORARIO;HAC;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;III;A;27/06/2022;27/06/2022 00:00;26/06/2023 00:00
14542526;1;Nicolas Alves;04482549365;17/08/1994;CONTRATO TEMPORARIO;MOV;COORDENACAO DA UNIDADE DE NEONATOLOGIA;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14593917;2;Danilo Pinto;04482549366;18/08/1994;CONTRATO TEMPORARIO;HRJP;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS E REABILITACAO;AGAS;TERAPEUTA OCUPACIONAL;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
15074396;1;Júlia Barbosa;04482549367;19/08/1994;CONTRATO TEMPORARIO;CSSFE;GERENCIA ADMINISTRATIVA;TOS;AUXILIAR ADMINISTRATIVO;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
11736121;3;Davi Costa;04482549368;20/08/1994;CONTRATO TEMPORARIO;CMT;GERENCIA ASSISTENCIAL;AGAS;PSICOLOGO;I;A;04/07/2022;04/07/2022 00:00;03/07/2023 00:00
14580815;1;Thaís Cavalcanti;04482549369;21/08/1994;NA;HJXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;NA;MEDICO OTORRINOLARINGOLOGISTA;NA;NA;14/02/2022;NA;NA
14181945;5;Raissa Goncalves;04482549370;22/08/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;MED;MEDICO CLINICO;III;A;11/04/2022;11/04/2022 00:00;10/04/2023 00:00
15117377;1;Alice Carvalho;04482549371;23/08/1994;CONTRATO TEMPORARIO;HJK;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
15210479;1;Paulo Souza;04482549372;24/08/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA MATERNIDADE;TOS;AUXILIAR ADMINISTRATIVO;I;A;0000-00-00;09/05/2022 00:00;08/05/2023 00:00
14890222;1;Carolina Goncalves;04482549373;25/08/1994;CONTRATO TEMPORARIO;HRJP;NA;PENF;TECNICO DE ENFERMAGEM;II;A;NA;07/09/2022 00:00;05/03/2023 00:00
14890222;2;Caio Pereira;04482549374;26/08/1994;NA;HRJP;COORDENACAO DA MATERNIDADE;NA;;NA;NA;07/09/2022;NA;NA
14767370;1;José Dias;04482549375;27/08/1994;CONTRATO TEMPORARIO;HRJP;COORDENACAO DA MATERNIDADE;PENF;ENFERMEIRO;VI;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
15085038;1;Carlos Cardoso;04482549376;28/08/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE PACIENTES CRITICOS;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
15150287;1;Murilo Pereira;04482549377;29/08/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE ASSISTENCIA FARMACEUTICA;TOS;TECNICO EM FARMACIA;II;A;04/03/2022;04/03/2022 00:00;03/03/2023 00:00
13674569;2;Amanda Alves;04482549378;30/08/1994;CONTRATO TEMPORARIO;JXXIII;NA;PENF;TECNICO DE ENFERMAGEM;II;A;NA;01/02/2022 00:00;31/01/2023 00:00
14758064;6;Rebeca Santos;04482549379;31/08/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CLINICO;III;A;07/03/2022;07/03/2022 00:00;06/03/2023 00:00
14758064;5;Cauã Correia;04482549380;01/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CLINICO;III;A;29/07/2021;29/07/2021 00:00;30/06/2023 00:00
15184351;1;Renan Costa;04482549381;02/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;09/04/2022;09/04/2022 00:00;08/04/2023 00:00
15184351;9;Cauã Santos;04482549382;03/09/1994;NA;HIJPII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA PEDIATRICA;NA;;NA;NA;22/12/2022;NA;NA
14668917;1;Vitór Ribeiro;04482549383;04/09/1994;CONTRATO TEMPORARIO;HRJP;COORDENACAO DAS UNIDADES CRITICAS;PENF;TECNICO DE ENFERMAGEM;II;A;07/09/2022;07/09/2022 00:00;05/03/2023 00:00
14650634;1;Carolina Melo;04482549384;05/09/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;23/02/2022;23/02/2022 00:00;22/02/2023 00:00
14946396;1;Breno Carvalho;04482549385;06/09/1994;CONTRATO TEMPORARIO;HAC;NA;MEDRE;MEDICO;I;A;NA;17/03/2021 00:00;16/03/2023 00:00
13805338;2;Arthur Oliveira;04482549386;07/09/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;23/10/2020;01/02/2021 00:00;30/06/2023 00:00
14135347;3;Tiago Fernandes;04482549387;08/09/1994;CONTRATO TEMPORARIO;MOV;COORDENACAO DE APOIO DIAGNOSTICO E TERAPEUTICO;MED;MEDICO EM RADIOLOG.E DIAGNOST.POR IMAGEM;III;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14710917;2;Melissa Souza;04482549388;09/09/1994;CONTRATO TEMPORARIO;JXXIII;NA;PENF;TECNICO DE ENFERMAGEM;II;A;NA;02/02/2022 00:00;01/02/2023 00:00
13675657;2;Isabella Rodrigues;04482549389;10/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO OFTALMOLOGISTA;III;A;11/03/2022;11/03/2022 00:00;10/03/2023 00:00
14435465;3;Tânia Cunha;04482549390;11/09/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;MED;MEDICO INFECTOLOGISTA;III;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14901714;2;Mariana Melo;04482549391;12/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;AGAS;FISIOTERAPEUTA RESPIRATORIA;III;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
12569331;4;Diego Souza;04482549392;13/09/1994;CONTRATO TEMPORARIO;JXXIII;NA;TOS;TECNICO EM FARMACIA;II;A;NA;01/02/2022 00:00;31/01/2023 00:00
14352280;3;Mateus Pereira;04482549393;14/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO PEDIATRA;III;A;20/05/2021;20/05/2021 00:00;19/05/2023 00:00
14650584;1;Giovana Pereira;04482549394;15/09/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;28/04/2018;11/02/2022 00:00;10/02/2023 00:00
14422026;4;Ryan Almeida;04482549395;16/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CIRURGIAO GERAL;III;A;05/03/2022;05/03/2022 00:00;04/03/2023 00:00
14758577;3;Kauã Pinto;04482549396;17/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CIRURGIAO GERAL;III;A;08/03/2022;08/03/2022 00:00;07/03/2023 00:00
14466379;3;Yasmin Sousa;04482549397;18/09/1994;CONTRATO TEMPORARIO;HAC;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;III;A;15/02/2022;15/02/2022 00:00;14/02/2023 00:00
14466379;2;Joao Azevedo;04482549398;19/09/1994;CONTRATO TEMPORARIO;HMAL;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;I;A;09/06/2022;09/06/2022 00:00;08/06/2023 00:00
15152440;1;Nicole Cardoso;04482549399;20/09/1994;CONTRATO TEMPORARIO;HMAL;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;06/03/2022;06/03/2022 00:00;05/03/2023 00:00
12997391;4;Brenda Fernandes;04482549400;21/09/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;04/08/2021;04/08/2021 00:00;30/06/2023 00:00
14616262;2;Bruno Silva;04482549401;22/09/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO CIRURGICA;MED;MEDICO CIRURGIAO GERAL;III;A;05/02/2022;01/02/2022 00:00;31/01/2023 00:00
15146756;1;Raissa Rocha;04482549402;23/09/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE CLINICA MEDICA;PENF;TECNICO DE ENFERMAGEM;II;A;20/03/2022;20/03/2022 00:00;19/03/2023 00:00
15085335;1;Victor Cavalcanti;04482549403;24/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14581623;2;Luan Barros;04482549404;25/09/1994;CONTRATO TEMPORARIO;DIGEPE;(DESAT.)GERENCIA DE SAUDE E SEGURANCA DO TRABALHADOR;TOS;AUXILIAR ADMINISTRATIVO;I;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
15192297;1;Guilherme Silva;04482549405;26/09/1994;CONTRATO TEMPORARIO;JXXIII;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
11135712;2;Renan Silva;04482549406;27/09/1994;CONTRATO TEMPORARIO;AJUR;(DESAT.)PROCURADORIA;AGAS;ADVOGADO;I;A;19/04/2021;19/04/2021 00:00;18/04/2023 00:00
14896914;2;Eduarda Ferreira;04482549407;28/09/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES DE INTERNACAO;PENF;TECNICO DE ENFERMAGEM;II;A;26/04/2021;26/04/2021 00:00;25/04/2023 00:00
14615611;2;Leonor Ferreira;04482549408;29/09/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DO BLOCO CIRURGICO;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;11/03/2022;15/03/2022 00:00;14/03/2023 00:00
14881825;4;Mariana Barbosa;04482549409;30/09/1994;CONTRATO TEMPORARIO;IRS;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;I;A;17/05/2022;17/05/2022 00:00;16/05/2023 00:00
12142386;5;Eduarda Azevedo;04482549410;01/10/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;04/02/2022;05/02/2022 00:00;04/02/2023 00:00
12142386;4;Douglas Souza;04482549411;02/10/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;23/05/2022;23/05/2022 00:00;22/05/2023 00:00
9467929;6;Nicolas Castro;04482549412;03/10/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA PEDIATRICA;PENF;TECNICO DE ENFERMAGEM;II;A;26/03/2022;26/03/2022 00:00;25/03/2023 00:00
15069073;1;Marcos Martins;04482549413;04/10/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO CIRURGICA;PENF;TECNICO DE ENFERMAGEM;II;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14701759;1;Matheus Oliveira;04482549414;05/10/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DO AMBULATORIO;MED;MEDICO HEMATOLOGISTA;III;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
11879467;3;Giovana Rodrigues;04482549415;06/10/1994;CONTRATO TEMPORARIO;CSSFA;COORDENACAO TECNICA DE ENFERMAGEM;PENF;ENFERMEIRO;IV;A;13/12/2021;13/12/2021 00:00;30/06/2023 00:00
13860028;5;Felipe Costa;04482549416;07/10/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CLINICO;III;A;03/03/2022;03/03/2022 00:00;02/03/2023 00:00
14944912;2;Sarah Rocha;04482549417;08/10/1994;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DE URGENCIA E EMERGENCIA PEDIATRICA;MED;MEDICO GENERALISTA;I;A;01/07/2022;01/07/2022 00:00;27/12/2022 00:00
14944912;1;Miguel Silva;04482549418;09/10/1994;CONTRATO TEMPORARIO;HIJPII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
13803432;3;Letícia Dias;04482549419;10/10/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE CLINICA MEDICA;PENF;TECNICO DE ENFERMAGEM;II;A;23/12/2021;23/12/2021 00:00;30/06/2023 00:00
13238522;2;Pedro Ribeiro;04482549420;11/10/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DE GESTAO DA INFORMACAO;TOS;AUXILIAR ADMINISTRATIVO;I;A;17/01/2022;19/01/2022 00:00;18/01/2023 00:00
14999965;1;Luana Silva;04482549421;12/10/1994;CONTRATO TEMPORARIO;DIGEPE;(DESAT.)GERENCIA DE SAUDE E SEGURANCA DO TRABALHADOR;MED;MEDICO GINECOLOGISTA;III;A;10/08/2021;10/08/2021 00:00;30/06/2023 00:00
12149639;3;Tiago Sousa;04482549422;13/10/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA PEDIATRICA;AGAS;ASSISTENTE SOCIAL;I;A;10/03/2022;10/03/2022 00:00;09/03/2023 00:00
50370;2;Sofia Azevedo;04482549423;14/10/1994;NA;HRAD;COORDENACAO DA MATERNIDADE;NA;;NA;NA;0000-00-00;NA;NA
14661896;1;Ryan Souza;04482549424;15/10/1994;CONTRATO TEMPORARIO;CSPD;COORDENACAO DA UNIDADE DE CUIDADO AO ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;14/06/2018;01/02/2022 00:00;31/01/2023 00:00
14914634;1;Enzo Azevedo;04482549425;16/10/1994;CONTRATO TEMPORARIO;DPGF;(DESAT.)GERENCIA DE INFRAESTRUTURA PREDIAL;AGAS;ENGENHEIRO DE SEGURANCA DO TRABALHO;III;A;01/02/2022;03/02/2022 00:00;02/02/2023 00:00
14499644;5;Lavinia Barros;04482549426;17/10/1994;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;AGAS;FISIOTERAPEUTA RESPIRATORIA;III;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14581672;2;Rafael Goncalves;04482549427;18/10/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DA INFRAESTRUTURA;TOS;AUXILIAR ADMINISTRATIVO;I;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
15271430;1;Eduardo Barros;04482549428;19/10/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DE APOIO DIAGNOSTICO E TERAPEUTICO;TOS;AUXILIAR ADMINISTRATIVO;I;A;30/06/2022;30/06/2022 00:00;29/06/2023 00:00
15238116;1;Júlia Ferreira;04482549429;20/10/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DE APOIO DIAGNOSTICO E TERAPEUTICO;TOS;TECNICO EM RADIOLOGIA;II;A;16/05/2022;16/05/2022 00:00;15/05/2023 00:00
14954259;2;Victor Fernandes;04482549430;21/10/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;28/03/2022;28/03/2022 00:00;27/03/2023 00:00
14760904;2;Cauã Martins;04482549431;22/10/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES DE INTERNACAO;MED;MEDICO ANESTESIOLOGISTA;III;A;10/01/2023;12/07/2022 00:00;07/01/2023 00:00
90018035;0;Paulo Goncalves;04482549432;23/10/1994;NA;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;NA;;NA;NA;08/12/2022;NA;NA
14934020;1;Júlio Barbosa;04482549433;24/10/1994;CONTRATO TEMPORARIO;HGB-JA;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
15084205;1;Rafaela Costa;04482549434;25/10/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS;AGAS;CIRURGIAO DENTISTA BUCOMAXILOFACIAL;III;A;0000-00-00;01/02/2022 00:00;31/01/2023 00:00
13697735;2;Raissa Lima;04482549435;26/10/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS;MED;MEDICO CLINICO;III;A;20/11/2018;01/02/2021 00:00;31/01/2023 00:00
14155014;6;Ryan Ferreira;04482549436;27/10/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;MED;MEDICO INFECTOLOGISTA;III;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14155014;5;Lara Gomes;04482549437;28/10/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;MED;MEDICO INFECTOLOGISTA;III;A;01/03/2022;01/03/2022 00:00;28/02/2023 00:00
14930457;3;Matheus Melo;04482549438;29/10/1994;CONTRATO TEMPORARIO;HEM;NA;MED;MEDICO GENERALISTA;I;A;NA;15/07/2022 00:00;14/07/2023 00:00
14930457;1;Victor Rocha;04482549439;30/10/1994;CONTRATO TEMPORARIO;HEM;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
12392783;2;Guilherme Alves;04482549440;31/10/1994;CONTRATO TEMPORARIO;DIGEPE;(DESAT.)DIRETORIA DE GESTAO DE PESSOAS (DIGEPE);AGAS;ADVOGADO;I;A;05/02/2021;05/02/2021 00:00;04/02/2023 00:00
14823371;3;Amanda Oliveira;04482549441;01/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CIRURGIAO DE MAO;III;A;14/05/2021;14/05/2022 00:00;13/05/2023 00:00
14823371;2;Kaua Ribeiro;04482549442;02/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CIRURGIAO DE MAO;III;A;28/05/2022;28/05/2022 00:00;27/05/2023 00:00
14951677;2;Victor Pereira;04482549443;03/11/1994;CONTRATO TEMPORARIO;HEM;NA;MED;MEDICO GENERALISTA;I;A;NA;06/07/2022 00:00;31/12/2022 00:00
14035869;4;Anna Pereira;04482549444;04/11/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;MED;MEDICO GENERALISTA;I;A;02/12/2021;02/12/2021 00:00;30/06/2023 00:00
15125099;1;Vitória Carvalho;04482549445;05/11/1994;CONTRATO TEMPORARIO;JXXIII;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
14882237;1;Kauã Silva;04482549446;06/11/1994;CONTRATO TEMPORARIO;HAC;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;MED;MEDICO CLINICO;III;A;08/07/2022;08/07/2022 00:00;07/02/2023 00:00
14542609;3;Sarah Correia;04482549447;07/11/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;24/06/2021;24/06/2021 00:00;23/06/2023 00:00
14542609;4;Erick Rodrigues;04482549448;08/11/1994;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;20/01/2022;20/01/2022 00:00;19/01/2023 00:00
14542823;1;Diogo Pereira;04482549449;09/11/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;0000-00-00;07/02/2022 00:00;06/02/2023 00:00
15160765;1;Laura Azevedo;04482549450;10/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO ORTOPEDISTA E TRAUMATOLOGISTA;III;A;11/03/2022;11/03/2022 00:00;10/03/2023 00:00
15118979;1;Sophia Ribeiro;04482549451;11/11/1994;CONTRATO TEMPORARIO;HAC;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
14774491;1;Gabriela Dias;04482549452;12/11/1994;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DE DIAGNOSTICO POR IMAGEM;TOS;AUXILIAR ADMINISTRATIVO;I;A;14/02/2022;14/02/2022 00:00;13/02/2023 00:00
10378073;3;Leila Silva;04482549453;13/11/1994;CONTRATO TEMPORARIO;HRJP;COORDENACAO DE GESTAO DE PESSOAS;MED;MEDICO DO TRABALHO;III;A;31/12/2021;31/12/2021 00:00;30/06/2023 00:00
15275316;1;Vitória Fernandes;04482549454;14/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;MED;MEDICO GENERALISTA;I;A;01/07/2022;01/07/2022 00:00;27/12/2022 00:00
14627665;4;Luis Carvalho;04482549455;15/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE DIAGNOSTICO POR IMAGEM;MED;MEDICO EM RADIOLOG.E DIAGNOST.POR IMAGEM;III;A;05/03/2022;05/03/2022 00:00;04/03/2023 00:00
14903967;2;Lucas Fernandes;04482549456;16/11/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO CIRURGICA;MED;MEDICO UROLOGISTA;III;A;03/02/2022;03/02/2022 00:00;02/02/2023 00:00
14724835;1;André Pereira;04482549457;17/11/1994;CONTRATO TEMPORARIO;CSSFA;COORDENACAO DA UNIDADE DE INTERNACAO E PACIENTES EXTERNOS;PENF;TECNICO DE ENFERMAGEM;II;A;21/01/2019;01/02/2022 00:00;31/01/2023 00:00
14880876;1;Sofia Almeida;04482549458;18/11/1994;CONTRATO TEMPORARIO;IRS;NA;MEDRE;MEDICO;I;A;NA;01/03/2020 00:00;28/02/2023 00:00
14905103;1;Vinícius Rocha;04482549459;19/11/1994;CONTRATO TEMPORARIO;HJK;GERENCIA DE ENFERMAGEM E EQUIPE MULTIDISCIPLINAR;AGAS;FISIOTERAPEUTA;III;A;13/10/2022;13/10/2022 00:00;12/10/2023 00:00
13134234;2;Emilly Costa;04482549460;20/11/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DE APOIO DIAGNOSTICO E TERAPEUTICO;TOS;TECNICO EM RADIOLOGIA;II;A;0000-00-00;03/02/2022 00:00;02/02/2023 00:00
10905669;4;Beatriz Ribeiro;04482549461;21/11/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;05/07/2022;05/07/2022 00:00;04/07/2023 00:00
10897023;2;Lavinia Martins;04482549462;22/11/1994;CONTRATO TEMPORARIO;IRS;COORDENACAO DAS UNIDADES DE INTERNACAO;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
13372818;3;Paulo Dias;04482549463;23/11/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;TOS;AUXILIAR ADMINISTRATIVO;I;A;03/02/2022;03/02/2022 00:00;02/02/2023 00:00
14052997;2;Vinicius Barbosa;04482549464;24/11/1994;CONTRATO TEMPORARIO;CSSI;COORDENACAO DE APOIO DIAGNOSTICO E TERAPEUTICO;TOS;TECNICO EM FARMACIA;II;A;0000-00-00;26/12/2021 00:00;30/06/2023 00:00
14710958;2;Sarah Rocha;04482549465;25/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE DIAGNOSTICO POR IMAGEM;MED;MEDICO EM RADIOLOG.E DIAGNOST.POR IMAGEM;III;A;13/11/2018;01/02/2021 00:00;31/01/2023 00:00
10967776;5;Breno Barbosa;04482549466;26/11/1994;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;06/07/2022;06/07/2022 00:00;05/07/2023 00:00
15070519;1;Vitor Almeida;04482549467;27/11/1994;CONTRATO TEMPORARIO;JXXIII;NA;PENF;TECNICO DE ENFERMAGEM;II;A;NA;01/02/2022 00:00;31/01/2023 00:00
15322688;1;Diego Dias;04482549468;28/11/1994;CONTRATO TEMPORARIO;HAC;COORDENACAO DE INTERNACAO - ONCOLOGICA;PENF;TECNICO DE ENFERMAGEM;II;A;22/09/2022;22/09/2022 00:00;21/09/2023 00:00
15288657;2;Murilo Dias;04482549469;29/11/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;01/10/2022;01/10/2022 00:00;30/09/2023 00:00
15288657;1;Isabelle Almeida;04482549470;30/11/1994;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;PENF;TECNICO DE ENFERMAGEM;II;A;03/07/2022;03/07/2022 00:00;02/07/2023 00:00
15150337;1;Lara Costa;04482549471;01/12/1994;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;04/03/2022;04/03/2022 00:00;03/03/2023 00:00
14246946;2;Mariana Melo;04482549472;02/12/1994;CONTRATO TEMPORARIO;HIJPII;NA;MED;MEDICO NEUROLOGISTA;III;A;NA;01/07/2022 00:00;27/12/2022 00:00
14904544;2;Clara Ribeiro;04482549473;03/12/1994;CONTRATO TEMPORARIO;HRAD;COORDENACAO DE GESTAO DA INFORMACAO;TOS;AUXILIAR ADMINISTRATIVO;I;A;0000-00-00;04/07/2022 00:00;03/07/2023 00:00
13398813;2;Beatrice Oliveira;04482549474;04/12/1994;CONTRATO TEMPORARIO;HRJP;COORDENACAO DAS UNIDADES CRITICAS;PENF;TECNICO DE ENFERMAGEM;II;A;19/04/2022;19/04/2022 00:00;18/04/2023 00:00
